Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
271,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9681818181818181,0.851063829787234,1.0,12232
274,"(750, 'mfcc')","[(2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 5, 'relu')]",0.990909090909091,1.0,0.95,28504
276,"(750, 'spectrogram')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9863636363636363,1.0,0.925,573612
278,"(750, 'mel-spectrogram')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9590909090909091,0.8604651162790697,0.925,22072
279,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,21452
280,"(750, 'mfcc')","[(2, 3, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,16528
282,"(750, 'mfcc')","[(4, 3, 'sigmoid'), (2, 5, 'relu'), (4, 5, 'relu')]",0.9954545454545455,1.0,0.975,28984
283,"(750, 'mel-spectrogram')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,21948
284,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9818181818181818,0.9285714285714286,0.975,12232
285,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu')]",0.990909090909091,1.0,0.95,12108
286,"(750, 'mfcc')","[(2, 3, 'sigmoid'), (2, 5, 'relu')]",0.9818181818181818,0.9736842105263158,0.925,27724
288,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9681818181818181,0.851063829787234,1.0,12108
289,"(750, 'mfcc')","[(2, 3, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu')]",0.9863636363636363,0.9512195121951219,0.975,16528
290,"(750, 'mel-spectrogram')","[(2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu')]",0.990909090909091,0.975,0.975,21376
291,"(750, 'mfcc')","[(4, 3, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,16972
293,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9727272727272728,0.9047619047619048,0.95,13324
294,"(750, 'mfcc')","[(2, 3, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,16528
295,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9681818181818181,0.9714285714285714,0.85,11660
296,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 5, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,11956
297,"(1500, 'mfcc')","[(2, 3, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,51328
298,"(750, 'mfcc')","[(4, 3, 'relu'), (2, 5, 'relu'), (2, 5, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,16820
299,"(750, 'mfcc')","[(4, 3, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu')]",0.990909090909091,0.975,0.975,16972
